,Type,Transfer,Retention,Survey_Q1,Survey_Q2,Survey_Q3,Survey_Q4,Survey_Q5,Survey_Q6,Survey_Q7,Survey_Q8,Survey_Q9,Survey_Q10,Survey_Q11,Survey_Q12,Survey_Q13,Survey_Q14,Survey_Q15,Survey_Q16,Group,Engagement,Video_Speed,Info_Delivery,Level_Of_Interest,Video_Composition
105,Student,0.4915549597873935,0.5846548799927064,0.8313258067848657,0.8272896335006076,0.7680558762386184,0.8105775412884828,0.7016783012561849,0.767525538896865,0.7833452756832108,0.7862956604783233,0.7464170331143508,0.9080427433913598,0.7935743883383128,0.7753716602867603,0.7244590852691295,0.7605275566980813,0.7736544532373784,0.7774323806708585,2,0.7885026055734418,0.797672754869613,0.7676996634823008,0.7818640205745909,0.7931233125282883
106,Student,0.31289299822700944,0.46320251298287307,0.8434915909589883,0.7574102457824308,0.7759713721198935,0.8587039473648382,0.7933494091081745,0.8320321933427773,0.8453046044080353,0.8520318477482289,0.7091522545273871,0.7974567472557604,0.8714320451136368,0.7801088802791194,0.7699785355343541,0.8107060586253557,0.7888947461621284,0.7353849766313709,2,0.8143641319154908,0.7666908089511622,0.821899806900589,0.7937084121897999,0.7870048956077846
107,Student,0.4332062182679707,0.5107968385056534,0.7756022152071456,0.8378717244850529,0.7677755805637609,0.7502012098468224,0.8487972685993935,0.8050182511860222,0.8243972036625614,0.6496402151298094,0.7413012914425712,0.7835957962768997,0.8106668202958168,0.8040765803443721,0.7725940678622933,0.8882066070959143,0.842292959399754,0.7851651333985179,2,0.8353672605676046,0.8028236525244069,0.8064981027278343,0.7174026742641637,0.7770394939693953
108,Student,0.4712289301768204,0.4797441423419917,0.8755250913277819,0.8058659277455669,0.7379748412817144,0.856515776678924,0.751432068627602,0.7877934400057958,0.7589584683709383,0.7688489854932233,0.7016085531499825,0.8048351037426957,0.8278194356171535,0.8067970664476865,0.7671746113082283,0.7666891278135599,0.7153372929593003,0.7790053948961195,2,0.7858505040335473,0.7719203845136406,0.7922993640261893,0.7739271901946714,0.775359425954515
109,Student,0.43332369653903835,0.5629122428784529,0.7727357714265837,0.8134934103522765,0.7837335978572277,0.743272877110974,0.8982489071636166,0.8787806996596489,0.6971286846354852,0.8780109547712133,0.7717473646890716,0.8629695867425295,0.8750601532939082,0.7746392340496115,0.7592257045575673,0.8709925327527949,0.7683582728446536,0.8212651245958886,2,0.8040288590080107,0.7986135041047522,0.7984140805238672,0.849638039683551,0.8172507023207691
110,Student,0.24736018826953945,0.5234336376366445,0.8008330429108533,0.7846316092431426,0.7731281551857608,0.8038248168543626,0.843576003594439,0.7940649144780586,0.6689232512591695,0.786133395432795,0.7844248757261363,0.8330491148312463,0.7590261398626,0.8215599837248299,0.8010107295079935,0.8249490466156024,0.7676176555175949,0.8074874250208722,2,0.7977999150146835,0.7788798822144517,0.7863897939821719,0.7968104102268336,0.794377714981994
111,Student,0.32759311745733277,0.5170848445013555,0.7528564647396522,0.6893756614344464,0.817957490848338,0.7950714794251978,0.8489305511214795,0.8551220566700126,0.8715882672171908,0.7783720455709431,0.9054873364128592,0.8274150486313936,0.7683549190335683,0.7972646638239058,0.8934938525069374,0.816002166932498,0.8107107072108518,0.7821515501587735,2,0.7931897796276673,0.7536665761413922,0.8335954036515574,0.7802617978648583,0.8486877891461896
112,Student,0.41920368545757425,0.47883171357273285,0.8066707015218968,0.8183412996744622,0.7344006157325621,0.7943216445993083,0.7799558644243645,0.7644059827905134,0.7310588896195107,0.7935156296639334,0.7970053632025806,0.8416080634257638,0.7524106078368966,0.7278813091684245,0.8128327442344598,0.754900872253954,0.807762687833294,0.7700093877415991,2,0.7897780872030481,0.7763709577035122,0.7595247381204243,0.7817625087027662,0.8009641946749253
113,Student,0.5894436038373186,0.5909140693669631,0.860586999316154,0.8356113538421029,0.8170707280964901,0.8102040545900975,0.8757303553892937,0.683461151884425,0.8257402613795132,0.7651424651876496,0.7269098715852649,0.8239447878576528,0.795784218261115,0.8060786562898891,0.7794345383139346,0.8988492837461227,0.7410475594419045,0.8611636582878877,2,0.8334946141680604,0.8263410409692965,0.8002428959066437,0.8131530617377687,0.7815183540044918
114,Student,0.31265176906055914,0.43381359747918335,0.8173078879955984,0.8233782848832256,0.714999317389426,0.7811330332444552,0.8579199487209801,0.7829719060575958,0.8068567017924437,0.877620971073706,0.8107384862738917,0.7988789456758474,0.8781635238404903,0.8154797152733854,0.75610733428084,0.8064800164888359,0.7574967538878037,0.8246797357760233,2,0.793761552790746,0.7691888011363258,0.8088722610177721,0.8511503534248646,0.8109720725177674
115,Student,0.43008036653089016,0.6408642351469146,0.8382829025398899,0.8773620369935542,0.8308915730214792,0.798675378441013,0.7804082434434264,0.8796321831199124,0.7320735411789987,0.8440337230872503,0.8618997995128671,0.7952019428614197,0.7575661843320337,0.7521991268300208,0.8497330012952062,0.78574533873932,0.7750875191960167,0.7830184801704263,3,0.7997052534917423,0.8541268050075167,0.7885976946026743,0.8135261016288383,0.8161002320003817
116,Student,0.3958550127278523,0.3997610083248399,0.9169064574032776,0.8721770453205511,0.8496481572588237,0.8107906048284533,0.7221802161540108,0.8432665485312094,0.7853927989859958,0.87436611056383,0.8094067800513838,0.7503933207047613,0.7727474182801656,0.8165418260872711,0.8260150513153974,0.7841963006179816,0.8250688541921947,0.7919028791050037,3,0.8420572040711513,0.8609126012896874,0.7956343989173881,0.8331344948344168,0.789640642587927
117,Student,0.3178906653982387,0.4553991853506212,0.8922902971600062,0.7756357582398095,0.7931922531331349,0.850645324464522,0.8375193459301152,0.7461231640576012,0.8440600694821195,0.7662179104032416,0.8221595178558417,0.7485229502032928,0.7829501643484518,0.7875030932699256,0.8265461614874368,0.7905647002267299,0.7794670837013531,0.890990613122503,3,0.8207740270293632,0.7844140056864721,0.8131701994408566,0.8286042617628724,0.7950446984737558
118,Student,0.2797675802606251,0.5412990303527577,0.7499823854369383,0.8382732961466005,0.7571459943549679,0.8148522147187522,0.8388550405085202,0.8140300437941336,0.818060836852439,0.7906748243758757,0.7684359518266506,0.8185450846485415,0.7973163248551061,0.8449003705919196,0.7425056721187445,0.8252266383802367,0.7765792393857089,0.8457582703710413,3,0.783929421067628,0.7977096452507841,0.8261397012931528,0.8182165473734585,0.7817007583622607
119,Student,0.32487653654564624,0.39522275425166054,0.7686188372530702,0.7537659715377181,0.7656062265898242,0.815568903523822,0.8250394173284159,0.8523352130614372,0.8751498057384374,0.8066883242244275,0.851328441761053,0.8601539721938816,0.8381962376227837,0.8451006908415335,0.7418713041852446,0.8487173662989148,0.7734773455601612,0.8222459193012217,3,0.7969378497040487,0.7596860990637712,0.8426388060987293,0.8144671217628245,0.8228874889407407
120,Student,0.4413829736095243,0.4063258233410365,0.7441154189748723,0.7073856883805731,0.8544978820376404,0.8739682090568528,0.9774014382318659,0.6980002334790611,0.7321071215970182,0.8559813106638364,0.8420200516413553,0.7856942447531694,0.783924216428107,0.8015707124754834,0.8578267663030406,0.7912360718184582,0.8113899227921946,0.8952345412824664,3,0.7822471378618417,0.7809417852091067,0.8166095429680563,0.8756079259731514,0.817366319781418
121,Student,0.2696030230367845,0.6456155015573424,0.8305219513457904,0.818353565727349,0.8999358573875434,0.7560765036689286,0.7698750117670073,0.8430856018446583,0.8105296164085859,0.8105092497865672,0.7445003455547865,0.6990094288675346,0.8217277537051444,0.8291603862010685,0.8143809465553803,0.7402405395474649,0.7150856989978468,0.7526641417271639,3,0.7619493966303673,0.8591447115574462,0.8017454239780497,0.7815866957568656,0.7699046186707114
122,Student,0.42196858010877675,0.520624922636743,0.8305787399148554,0.7593239035363274,0.836292069159365,0.7935565183855904,0.875528398754206,0.7753175437357265,0.7455045593423024,0.7887471389079248,0.734356251157694,0.9204736875807396,0.76209513218309,0.7858477301703701,0.7692971486524749,0.7632821441529385,0.8031406334815211,0.7578369034345324,3,0.7990005058497717,0.7978079863478462,0.795150950077639,0.7732920211712286,0.7965555548934997
123,Student,0.32893569134541223,0.45981956728147777,0.841836145667761,0.7050427245407749,0.7131179841301304,0.8478555601910387,0.8229961378613819,0.8364243384124166,0.7547900388101706,0.7965537805893999,0.8419307554979142,0.810337877775376,0.8177882189119597,0.7460210208623804,0.8123642742508503,0.8053975095225355,0.8214425726224198,0.78367175760077,3,0.8228920759375722,0.7090803543354527,0.8016174192274776,0.7901127690950849,0.820605281609025
124,Student,0.4181916125353471,0.6106741672815885,0.7549445556963419,0.7172798577056374,0.8680809608693415,0.8492376926024223,0.866527520229432,0.7592534571417963,0.7835878430786773,0.7527447256974945,0.8491156183235843,0.7887057586145978,0.7513491777863295,0.8363511553437832,0.753613477666114,0.8019038440778271,0.7690704209702117,0.8583723851342424,3,0.7753062735814602,0.7926804092874895,0.8189915336792222,0.8055585554158684,0.7856960080976564
125,Student,0.32593510287052985,0.6061229542247217,0.6846603045644568,0.8179175516541372,0.819766782633275,0.8081827054834544,0.7428262374787837,0.8553454702057228,0.7592289506373752,0.8130303165843278,0.8453311023102323,0.8191507054054525,0.8103084049766743,0.7716620957288209,0.8020631258127139,0.7713593987949292,0.7760917809161261,0.7959558720596573,3,0.7440371614251706,0.8188421671437061,0.7874490919068313,0.8044930943219926,0.8192133346262683
126,Student,0.21924294705866004,0.4697830067832508,0.8049576027818244,0.8162973118332857,0.7423609986410412,0.7753532642578105,0.8240840916065003,0.805395452995219,0.7620670352774468,0.8715310898367347,0.7088852308979552,0.7279129231481989,0.840834304028404,0.8336432649470322,0.8658472241943195,0.7534159420495812,0.8274534569799993,0.7693819071813283,3,0.7952756672704683,0.7793291552371635,0.8001086218168018,0.8204564985090315,0.7858699205672194
127,Student,0.564583379689278,0.3904010645800621,0.8195122790295668,0.7957625771509326,0.8514296555874628,0.8099066104118222,0.7788780580093524,0.7412031252410656,0.8423019221427037,0.7916555713654991,0.7768216648703393,0.8558838116836688,0.7497641255266828,0.6425260747036727,0.8459825078195048,0.8049723157361408,0.7956344922638378,0.7681963972546353,3,0.8067063623431818,0.8235961163691976,0.7629631581017232,0.7799259843100672,0.807113027475049
128,Student,0.39949884825150694,0.6903904302976305,0.9114184034380312,0.8454785607041839,0.8159416849011957,0.8166089197930246,0.7104502347327513,0.6720900343526618,0.7946010742386815,0.7894244333818242,0.8765418344052216,0.7692229826801407,0.8949279856430405,0.7791905044885533,0.7860054065947863,0.849505474330606,0.7976759713542474,0.8450898189146095,3,0.8528666163742948,0.8307101228026899,0.7545881535211345,0.8172571261482169,0.8316745523307973
129,Student,0.48492897846262484,0.40782052129204516,0.795979404316517,0.8001953890014639,0.7268809858730223,0.7847351150707095,0.8387293902207325,0.8487550236059839,0.8442142952706891,0.8297439143650206,0.7840041057946637,0.7781332641100116,0.8694339345194079,0.8621623783302869,0.6645668558728479,0.8449148308820907,0.8167702739162344,0.78067796986132,3,0.8192215030382807,0.7635381874372431,0.8357192404996804,0.8052109421131703,0.7740345400742328
130,Student,0.3716920182427639,0.45036093431118646,0.8581373165709781,0.7033648987173811,0.8756988093204383,0.801552353506646,0.6973033746683478,0.8489631659972753,0.7960808704179484,0.8277196993837831,0.8438201923932166,0.837076205146644,0.8038041035712886,0.8303056825902739,0.8283168240997685,0.7020673885878906,0.7929849947280335,0.7701443613379142,3,0.7843965666289674,0.7895318540189097,0.7948410894360982,0.7989320303608487,0.8282543313027294
131,Student,0.39843815603702987,0.5846315162732344,0.8846391406887079,0.7596799024286622,0.8084779390921024,0.8932020896693923,0.8460415431300963,0.8379016192788978,0.8439635111921491,0.9063084402901151,0.7617308459408382,0.6863724838379428,0.9037729223242794,0.8542122771908147,0.7422505090969554,0.829471152224667,0.786296347310339,0.771047394291386,3,0.8334688800745713,0.7840789207603823,0.8550642080922699,0.8386779172907506,0.7735316903000039
132,Student,0.30854199927715636,0.446899531006928,0.8180097121623675,0.8714194446639878,0.8008848343718354,0.7147212921300217,0.9009407678844423,0.7979472604771989,0.8320435390415374,0.7715899285873918,0.8519522862991971,0.70303872144737,0.7983162212275717,0.8230092809791713,0.8241037476695062,0.8172653884924104,0.7548300890409128,0.7876542596645912,3,0.7967017298985635,0.8361521395179117,0.8137324281024743,0.7796220941259915,0.7943527441609113
133,Student,0.460063051207111,0.5523848423402843,0.7899441807492541,0.7979403003029554,0.8357647832237536,0.915478846012703,0.7671900504216994,0.7761758738488226,0.8254495433809809,0.69202152389308,0.8312024003124747,0.9521635629385129,0.7324523184248773,0.8040163039714414,0.8874929661135684,0.7059676109475221,0.790906874778715,0.7623711539240373,3,0.7622728888251636,0.8168525417633545,0.8176621235271295,0.7271963389085587,0.8508278119473585
134,Student,0.4938877212203665,0.6026706224330719,0.8636114283650814,0.7383542723122724,0.7415426507188818,0.7679631725915369,0.7769859796338058,0.7872727830248288,0.7991527061956658,0.755852475834267,0.8427224807514582,0.7619836509269905,0.7691954095974864,0.80878990654814,0.8512492731722161,0.7892942253261637,0.7188350048375975,0.787977378359554,3,0.7905802195096143,0.7399484615155771,0.7880329095987955,0.7719149270969105,0.8062877036120378
135,Student,0.5238313395566387,0.44989486263475376,0.7531475317293204,0.757181456129795,0.749999475127412,0.8631971104653694,0.8314097016855316,0.7789570731386695,0.835556107969752,0.8342124037668868,0.8361796883684397,0.7829478697680428,0.8346771680765018,0.7458236045530415,0.7326713700595344,0.8286142914745355,0.8230692576031197,0.8118792272116281,3,0.8016103602689918,0.7535904656286035,0.810988719562473,0.8230458154892575,0.7966190240681297
136,Student,0.3020951374744464,0.4650343011934928,0.7905405852629781,0.7451921907741943,0.7842579776611848,0.7466722786457813,0.8212334748250943,0.8858028504458819,0.8083468750862792,0.8387689629669478,0.8998939532819286,0.8091647753125046,0.7157174063121758,0.7955144053128761,0.8644017014023051,0.8686563765975898,0.7888605414960529,0.8755860654093961,3,0.8160191677855403,0.7647250842176896,0.8115139768631826,0.8571775141881719,0.8222944590772285
137,Student,0.36916060463881173,0.6090465148862408,0.8041108430484599,0.8492123867081866,0.8319820776692397,0.830589780953975,0.8946732887090233,0.8308743025367634,0.7356729424312798,0.7907506982588289,0.7448137600397732,0.8080100349417256,0.7469129467846212,0.7509134996909672,0.8566032102824607,0.8069045316904594,0.8704333452988947,0.8850983642627643,3,0.8271495733459381,0.8405972321887132,0.8085447628644017,0.8379245312607966,0.7890849880121451
138,Student,0.5659652909894408,0.6429479234338042,0.8111581349137995,0.8201479297892071,0.8314797550133096,0.8410887587529303,0.8241362340456514,0.8528028659051302,0.7925980335005914,0.8774745184097628,0.7055979612107197,0.7667079352454337,0.8411593072770777,0.8140645503053336,0.7521764356504999,0.7588659942093544,0.8455209226558063,0.8362749394519414,3,0.8051816839263202,0.8258138424012584,0.8249380885019274,0.856874728930852,0.7664104098459328
139,Student,0.478587330280851,0.627369870313987,0.8525133464284542,0.8132760378738783,0.8540270460406294,0.7563944830425443,0.7493654855817493,0.746116196658935,0.7083542936564079,0.7675072389452691,0.8621314146742538,0.805831176419955,0.7998766095101685,0.8528513076443811,0.7983273353992096,0.7378790800765342,0.825493877274223,0.7666656214188191,3,0.8052954345930705,0.8336515419572539,0.7626163533168036,0.7670864301820441,0.8165416340008967
140,Student,0.38148428211167235,0.5235460230609911,0.7067494261361524,0.8753649947977127,0.7998056006174304,0.7744640481557209,0.8281047105002323,0.8467272416878286,0.8186288217376929,0.7315363336172308,0.7887718518146756,0.8401016275182589,0.8069324702318879,0.7608317724964885,0.8075964110959072,0.8007024806755562,0.8054647593099451,0.8038773960777409,3,0.7709722220405512,0.8375852977075715,0.8057513189155927,0.7677068648474858,0.8108505901651825
141,Student,0.45180118701411,0.6593388163077245,0.9273440226299425,0.8296858736358392,0.737516933737898,0.8866006181991558,0.7822423396309732,0.8800815953821154,0.8580432403581357,0.8226107307796916,0.766143556153552,0.788707975539707,0.7848065245463934,0.7419541755484447,0.8166076585806221,0.8235099527440617,0.8335666038039089,0.8115142015500327,3,0.8614735263926377,0.7836014036868686,0.829784393823765,0.8170624661648622,0.7890664287050686
142,Student,0.40092658434047196,0.6012788974159036,0.8503249378822062,0.8260861452577557,0.7328261743529643,0.8629276610477701,0.7369400695409545,0.8127905245111375,0.7802213504811956,0.8071820670134038,0.8114716393111315,0.7036435997285322,0.7946844228062867,0.8024466833871345,0.7565667293257008,0.7586915913946932,0.7825079212519901,0.8324510650305529,3,0.7971748168429631,0.77945615980536,0.7990652577936385,0.8198165660219783,0.7665915977929127
143,Student,0.5441738618128706,0.6295938651997328,0.7776359015388125,0.7978539140770593,0.8259585978363828,0.8153229443737969,0.7726686996612028,0.7680427771244555,0.769576547290396,0.8063991348875391,0.7432611812597617,0.7979758793670663,0.8261304936723234,0.8746225726013899,0.841811626011565,0.852504383857326,0.8223243978522755,0.8585171066612821,3,0.8174882277494713,0.8119062559567211,0.8000467082102481,0.8324581207744106,0.8022947950776791
144,Student,0.46249755206532656,0.6906684380055395,0.8396133304126328,0.8327273811421383,0.7970498904477212,0.8292941544931294,0.8240858140600564,0.8147930546519976,0.8362270024242039,0.821296263693205,0.7327428354953488,0.7968976334216631,0.7223851636439533,0.8170755804932002,0.8374908673682259,0.8185218542291997,0.7751232331503362,0.7918307421127107,3,0.8110861392640561,0.8148886357949298,0.8242951212245174,0.8065635029029579,0.7723791249822978
145,Student,0.44613753628780484,0.5038199865271166,0.7877060996483624,0.8959036165220339,0.8311093157871078,0.8467084058472898,0.8155947198468718,0.8753718880335756,0.8062756445692943,0.8246971561660561,0.7521779077452854,0.7819025817993658,0.8247271749901858,0.772787275125167,0.7526647923339544,0.6907474516985325,0.788766428826176,0.7818552558266448,3,0.7557399933910235,0.8635064661545708,0.8233475866844397,0.8032762059963505,0.7778681142171979
146,Student,0.2886006380757949,0.6228095907385507,0.7579793839126243,0.7689398401314178,0.8442753791808562,0.8509991563967402,0.7881315292753781,0.8705804837487721,0.7335344794998044,0.7409741855737687,0.8326607706745759,0.8519235694641865,0.8010007198322031,0.8551312490946383,0.7824564321251355,0.6635515965117229,0.7293300891918741,0.7766094264882328,3,0.7169536898720738,0.806607609656137,0.8196753796030667,0.7587918060310008,0.8170103730240252
147,Student,0.4037682614496319,0.5558270149372045,0.7959677278938673,0.7444637965870189,0.8990621632228168,0.7172735324066045,0.7969239457223588,0.8517778818229353,0.8544021475486394,0.7615099621711543,0.7712719699356758,0.7660223821533776,0.7992013166417177,0.7662849261742964,0.7961197919848648,0.7785981470195288,0.881314187008731,0.8102921845363381,3,0.8186266873073756,0.8217629799049179,0.7973324867349669,0.7859010733537461,0.783153865178909
148,Student,0.45049049742341607,0.4716509025412286,0.8152451055795472,0.8026228084022088,0.7273835403852701,0.8325510201778951,0.7719299724135308,0.868027973510832,0.777317913989216,0.8242565518770336,0.7755381235722313,0.8395697408056841,0.8097818218640294,0.6801774878372173,0.9205867057320758,0.8072700916295399,0.8092918834970954,0.7820882232072455,3,0.8106023602353942,0.7650031743937394,0.7860008735857382,0.8031723875421395,0.8363690979935052
149,Student,0.1522680718883195,0.6742686758842533,0.8077321038931494,0.8665616837552247,0.8369916025466422,0.7681631896389662,0.8953169629386228,0.8041584679353555,0.779670620278561,0.8375903879685935,0.7491150407000845,0.8213874429430018,0.8054955224564,0.839808311684093,0.7460229744070983,0.8168795716625786,0.7797778099489043,0.8959388035584249,3,0.8014631618348774,0.8517766431509335,0.8174235104951197,0.8667645957635093,0.7805052451266461
150,Student,0.37283827715746876,0.6005657845152752,0.9049056135083511,0.807716510195427,0.9293945899865697,0.8573321052007266,0.8600197321661158,0.7939218008958197,0.803561717743737,0.875191706848957,0.8734220074122172,0.8275035000575356,0.7495003650637033,0.7586030733981171,0.8077006937335954,0.7448188756257288,0.9252616751437408,0.8177540195765443,3,0.8583287214259402,0.8685555500909983,0.8146876858809031,0.8464728632127506,0.8145316415667629
151,Student,0.3925066480601863,0.43331828348333545,0.7445978063731022,0.6723756891039631,0.8079314293856658,0.7707052191006959,0.8058163950879196,0.8075141733355657,0.7918113622773251,0.8141172978768254,0.7917866677905674,0.8115428733262114,0.7782498701589317,0.7697876990987031,0.8487404610226945,0.8719046625300899,0.7954923555819262,0.8508328031262076,3,0.8039982748283728,0.7401535592448144,0.7891269697800419,0.8324750505015165,0.8075799680746013
152,Student,0.3441563733951242,0.574255559074473,0.7182678093466658,0.8079828914040611,0.7314565150478409,0.8191478877085554,0.7629677308329216,0.7131683356327654,0.7965597632789875,0.7660302343248753,0.8547674559309862,0.8210680341287853,0.750650626444912,0.8132103295574212,0.8473296381672303,0.80991666679158,0.8678278856130799,0.720972610278452,3,0.7986707872504418,0.7697197032259511,0.7810108094021302,0.7435014223016636,0.8184539386679786
153,Student,0.41557163171562467,0.45799525971368715,0.8132239515488092,0.7738173783443558,0.7709174610637095,0.85047674531608,0.852212173442926,0.800920631449539,0.7332578811841717,0.8306139031473553,0.7547283188993483,0.8197458263225089,0.8850986941582029,0.7705071205933972,0.7574155673682287,0.818325833017278,0.6711716547711175,0.8000982224765463,3,0.7675738131124016,0.7723674197040327,0.8014749103972226,0.8153560628119507,0.8042471016870723
154,Student,0.5432822792909872,0.49556020208492535,0.8290317470916342,0.7756156662418611,0.767745113612744,0.7560993468599174,0.8277879318228873,0.8386627675784855,0.7877237019930174,0.8244376779596705,0.676069637516523,0.8175359775342671,0.7189990143051499,0.7638112494938765,0.8025417255805469,0.7827634086881426,0.8608844084639556,0.76326481510398,3,0.8242265214145775,0.7716803899273026,0.7948169995496368,0.7938512465318253,0.7537865887341217
155,Student,0.3993024702340264,0.5321992032138994,0.7940805288943366,0.7738114644126818,0.7480123223355126,0.7800341281232167,0.7643765688016656,0.7713635378975623,0.8700379968706189,0.7522691801182363,0.8086213716456425,0.6498973232570994,0.7356307460187282,0.785547496703794,0.8681570925534801,0.8058204814060967,0.7573896170999305,0.8381467232693492,3,0.785763542466788,0.7609118933740973,0.7942719456793714,0.7952079516937928,0.7655766333687375
156,Student,0.4759546768130998,0.4938436233720448,0.758839686107488,0.7650481352218779,0.8610704267218625,0.8068999665738219,0.7065327571275859,0.7644943006708735,0.7545476438815857,0.8995621508385276,0.7834993094326869,0.7208707645285315,0.7040037518816774,0.7450644656277464,0.7476767302107482,0.8124451261636912,0.7855764621370716,0.8671921040518594,3,0.7856204248027502,0.8130592809718702,0.7555078267763227,0.8833771274451936,0.739012639013411
157,Student,0.45570640960282616,0.41942064402014967,0.7352676796043052,0.814383521638437,0.7652571990961435,0.75756472988913,0.7864509171255576,0.8149741394227236,0.8069465833532461,0.8016791482683798,0.7876076128173117,0.821418265374471,0.7333373304532644,0.7739761036531032,0.7975991508000364,0.7614188451957348,0.7026080486119723,0.8108591732012216,3,0.7330981911373374,0.7898203603672902,0.787982494688752,0.8062691607348007,0.7849905898612709
158,Student,0.5948140395676179,0.7109092874921548,0.8430355363801815,0.8665436654705924,0.7845015996266591,0.7964717071221553,0.7268351586840006,0.7720740888503959,0.8537494315497871,0.7258031381642571,0.7703239172874307,0.8728420397073526,0.8119888664063485,0.7238317960798505,0.7733224864827307,0.7474364083190069,0.8617184158389086,0.7814090876473104,3,0.8173967868460323,0.8255226325486258,0.7745924364572379,0.7536061129057838,0.8071193274709656
159,Student,0.495506355907838,0.21539456388860667,0.7444396667953054,0.7780504044759381,0.8868547806310317,0.8139145548649815,0.7739131350283993,0.8850575926846468,0.816691650183403,0.8154627770275801,0.8508480946512031,0.7874891536040144,0.7917967982422865,0.8036440322504436,0.9046570420932326,0.7128042129075145,0.8350076924609133,0.7851682385236565,3,0.7640838573879112,0.8324525925534849,0.8186441930023749,0.8003155077756183,0.8336977721476843
160,Student,0.5504741676550987,0.48860201090175526,0.7351781823447582,0.7859243450978687,0.8394744449005395,0.8113379308117856,0.7741202824962146,0.8714834218200321,0.7960007280737433,0.8075019293394949,0.7953110095532365,0.7948998961097266,0.7711045633625098,0.8185642048191137,0.7541850649913371,0.8025848269564513,0.866976559692432,0.7103057237530486,3,0.8015798563312139,0.8126993949992041,0.8143013136041779,0.7589038265462718,0.7788751335042026
161,Student,0.4468155867161468,0.5648947713861712,0.8415802135926503,0.8441973320012778,0.7737583840272072,0.6936101573646285,0.7974307300402527,0.7885407340660625,0.7685288681676256,0.8083996216579822,0.7709148382012277,0.8254455758792993,0.7511234984007551,0.7488905776401815,0.9267927994883409,0.7334295859061987,0.8015589732134769,0.7816502067589414,3,0.7921895909041087,0.8089778580142425,0.75940021345575,0.7950249142084618,0.8185691779924058
162,Student,0.3549712272343715,0.616132939482951,0.8867415605078393,0.7494019189063728,0.8214136754834336,0.8616163267649134,0.8158055438924634,0.731424485813432,0.7381524486822855,0.8937196301761008,0.773507630963369,0.7357310218585477,0.7890319140138347,0.7890479160698732,0.698977655885266,0.8531714767626045,0.7516320427141783,0.7917660492136235,3,0.8305150266615406,0.7854077971949032,0.7872093442445935,0.8427428396948622,0.7493120556802543
163,Student,0.24094007631912315,0.5431774823261879,0.7432433602823407,0.8264913919904623,0.7932789335323523,0.8093350903728246,0.8606956956153899,0.7527827666291341,0.7489227649482378,0.8039081805539461,0.7267583815983424,0.807691944216839,0.7743201245863831,0.7461436371077066,0.7606878914622098,0.8094555177752655,0.7805758672338464,0.8542077707842479,3,0.7777582484304841,0.8098851627614073,0.7835759909346587,0.829057975669097,0.7673645854659435
164,Student,0.29132200273623243,0.5297928677015741,0.7867671299875352,0.8465811949249433,0.7646001167427816,0.6982000463916774,0.873803773472061,0.7203904347743573,0.8414963650002636,0.8960872425338218,0.7392652681229258,0.8033348015630013,0.8576994788538573,0.7915493284488314,0.7459095699648298,0.8378601360379522,0.8107296908280028,0.8066238892251154,3,0.8117856522844967,0.8055906558338625,0.7850879896174381,0.8513555658794686,0.7865522796261535
165,Student,0.35377509406796304,0.6151991461703022,0.8582144215565656,0.7821675414907234,0.7785036397429536,0.8033072624258286,0.8379216957439198,0.7872834098913545,0.7506848196889315,0.8623197181810602,0.8571812881464242,0.6748202387902968,0.8430752250268155,0.7677962183465192,0.7696721326053182,0.8225277245698207,0.8596768114310939,0.7772874422103779,3,0.8468063191858267,0.7803355906168385,0.7893986812193108,0.8198035801957191,0.7861872211422137
166,Student,0.4060926283369319,0.6265799622500174,0.7388636156555193,0.7892957642420235,0.9096330704791372,0.7941981796949302,0.8619834557655789,0.7973556927683871,0.7741670943214403,0.765783382264634,0.866767680065424,0.8549196291534397,0.827023636796568,0.7959325859383025,0.8343372848364817,0.7250068330561728,0.8277987626200225,0.7493391215222688,3,0.7638897371105715,0.8494644173605803,0.8047274016977278,0.7575612518934514,0.8457620577129783
167,Student,0.4400454675625088,0.5148690341813563,0.7657126204276,0.7671948340437499,0.8085176544153,0.7400413429270375,0.8260237359810083,0.7444112554886693,0.829758744255601,0.8157044427638778,0.7949212473683525,0.8699206516956156,0.8274460637286305,0.827037530909972,0.7631521598404548,0.7560064499324208,0.7588617319743542,0.9125542116183404,3,0.7601936007781251,0.7878562442295249,0.7934545219124576,0.864129327191109,0.8138600306582634
168,Student,0.4587739578749084,0.5315773074335041,0.820534144246567,0.8411347024912308,0.8594868193107866,0.8662328660768812,0.8835985039784874,0.8219901374517626,0.7648856792310358,0.7826952972330619,0.8654776776328461,0.8898475167725265,0.7588113247869067,0.7802324724255649,0.9228430583077151,0.7562396565908481,0.7980297851833945,0.7799517890514917,3,0.7916011953402698,0.8503107609010088,0.8233879318327464,0.7813235431422767,0.8592448943749986
169,Student,0.48645559287548334,0.42610228777477593,0.7839086412334676,0.7469461550668974,0.7283130305805433,0.7904971092650689,0.7980967988411017,0.7132752033286262,0.8084956434974054,0.8118633369612677,0.7811017570661568,0.7607471443395909,0.7837317886354283,0.8239648191140685,0.7744269316120439,0.8486049167617602,0.8502191995915093,0.8142933585768549,3,0.8275775858622456,0.7376295928237204,0.7868659148092542,0.8130783477690613,0.7750019054133049
